date,session_key,pit_duration,meeting_key,stop_duration,lap_number,driver_number,lane_duration,source_closure_retrieved_utc
2026-05-03T17:14:40.156000+00:00,11280,22.547,1284,2.4,6,3,22.547,2026-08-23T20:59:10.544321Z
2026-05-03T17:15:01.436000+00:00,11280,23.529,1284,3.0,6,77,23.529,2026-08-23T20:59:10.544321Z
2026-05-03T17:40:30.702000+00:00,11280,22.0,1284,,20,63,22.0,2026-08-23T20:59:10.544321Z
2026-05-03T17:42:03.129000+00:00,11280,23.386,1284,3.7,21,16,23.386,2026-08-23T20:59:10.544321Z
2026-05-03T17:42:42.184000+00:00,11280,23.827,1284,3.3,21,77,23.827,2026-08-23T20:59:10.544321Z
2026-05-03T17:42:43.220000+00:00,11280,22.63,1284,2.8,21,18,22.63,2026-08-23T20:59:10.544321Z
2026-05-03T17:49:41.487000+00:00,11280,22.128,1284,2.2,26,12,22.128,2026-08-23T20:59:10.544321Z
2026-05-03T17:50:16.658000+00:00,11280,23.474,1284,4.6,26,87,23.474,2026-08-23T20:59:10.544321Z
2026-05-03T17:51:13.396000+00:00,11280,22.565,1284,2.8,27,1,22.565,2026-08-23T20:59:10.544321Z
2026-05-03T17:51:33.718000+00:00,11280,23.779,1284,3.8,27,44,23.779,2026-08-23T20:59:10.544321Z
2026-05-03T17:51:49.624000+00:00,11280,23.016,1284,3.3,27,23,23.016,2026-08-23T20:59:10.544321Z
2026-05-03T17:53:01.295000+00:00,11280,23.024,1284,3.4,28,81,23.024,2026-08-23T20:59:10.544321Z
2026-05-03T17:53:22.109000+00:00,11280,23.595,1284,4.2,28,55,23.595,2026-08-23T20:59:10.544321Z
2026-05-03T17:53:42.425000+00:00,11280,22.731,1284,2.5,28,41,22.731,2026-08-23T20:59:10.544321Z
2026-05-03T17:55:29.195000+00:00,11280,23.2,1284,,29,11,23.2,2026-08-23T20:59:10.544321Z
2026-05-03T17:57:25.955000+00:00,11280,17.1,1284,,30,77,17.1,2026-08-23T20:59:10.544321Z
2026-05-03T17:57:54.710000+00:00,11280,23.093,1284,2.9,31,43,23.093,2026-08-23T20:59:10.544321Z
2026-05-03T17:58:16.484000+00:00,11280,24.027,1284,3.9,31,31,24.027,2026-08-23T20:59:10.544321Z
2026-05-03T17:59:55.617000+00:00,11280,23.986,1284,3.1,32,5,23.986,2026-08-23T20:59:10.544321Z
2026-05-03T18:08:38.349000+00:00,11280,22.09,1284,2.8,37,18,22.09,2026-08-23T20:59:10.544321Z
2026-05-03T18:14:48.371000+00:00,11280,23.16,1284,3.1,41,14,23.16,2026-08-23T20:59:10.544321Z
2026-05-24T20:11:35.201000+00:00,11291,24.1,1285,,1,81,24.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:12:53.655000+00:00,11291,23.4,1285,,2,1,23.4,2026-08-23T21:00:07.334257Z
2026-05-24T20:13:06.553000+00:00,11291,24.9,1285,,2,27,24.9,2026-08-23T21:00:07.334257Z
2026-05-24T20:13:10.208000+00:00,11291,24.7,1285,,2,55,24.7,2026-08-23T21:00:07.334257Z
2026-05-24T20:13:12.614000+00:00,11291,28.1,1285,,2,5,28.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:13:13.091000+00:00,11291,25.7,1285,,2,11,25.7,2026-08-23T21:00:07.334257Z
2026-05-24T20:14:43.855000+00:00,11291,28.2,1285,,3,77,28.2,2026-08-23T21:00:07.334257Z
2026-05-24T20:23:13.509000+00:00,11291,24.8,1285,,9,77,24.8,2026-08-23T21:00:07.334257Z
2026-05-24T20:26:37.176000+00:00,11291,36.6,1285,,12,81,36.6,2026-08-23T21:00:07.334257Z
2026-05-24T20:29:29.471000+00:00,11291,24.2,1285,,14,18,24.2,2026-08-23T21:00:07.334257Z
2026-05-24T20:30:15.392000+00:00,11291,28.8,1285,,15,1,28.8,2026-08-23T21:00:07.334257Z
2026-05-24T20:30:47.863000+00:00,11291,25.1,1285,,15,11,25.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:31:52.896000+00:00,11291,24.8,1285,,16,31,24.8,2026-08-23T21:00:07.334257Z
2026-05-24T20:34:34.135000+00:00,11291,24.7,1285,,18,5,24.7,2026-08-23T21:00:07.334257Z
2026-05-24T20:37:09.895000+00:00,11291,31.0,1285,,20,27,31.0,2026-08-23T21:00:07.334257Z
2026-05-24T20:37:15.069000+00:00,11291,24.7,1285,,20,14,24.7,2026-08-23T21:00:07.334257Z
2026-05-24T20:49:34.153000+00:00,11291,25.6,1285,,30,43,25.6,2026-08-23T21:00:07.334257Z
2026-05-24T20:49:46.801000+00:00,11291,24.9,1285,,29,11,24.9,2026-08-23T21:00:07.334257Z
2026-05-24T20:49:47.971000+00:00,11291,24.1,1285,,30,30,24.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:49:55.410000+00:00,11291,25.6,1285,,30,10,25.6,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:09.459000+00:00,11291,25.6,1285,,30,55,25.6,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:16.912000+00:00,11291,25.1,1285,,31,12,25.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:19.553000+00:00,11291,44.9,1285,,30,87,44.9,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:23.022000+00:00,11291,25.1,1285,,31,3,25.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:34.865000+00:00,11291,25.9,1285,,31,44,25.9,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:38.006000+00:00,11291,24.9,1285,,31,6,24.9,2026-08-23T21:00:07.334257Z
2026-05-24T20:50:40.850000+00:00,11291,30.1,1285,,31,16,30.1,2026-08-23T21:00:07.334257Z
2026-05-24T20:51:02.188000+00:00,11291,24.4,1285,,29,77,24.4,2026-08-23T21:00:07.334257Z
2026-05-24T20:51:29.219000+00:00,11291,35.3,1285,,30,31,35.3,2026-08-23T21:00:07.334257Z
2026-05-24T21:17:51.300000+00:00,11291,24.1,1285,,49,18,24.1,2026-08-23T21:00:07.334257Z
2026-05-24T21:18:25.134000+00:00,11291,34.7,1285,,52,6,34.7,2026-08-23T21:00:07.334257Z
2026-05-24T21:18:48.229000+00:00,11291,31.1,1285,,49,77,31.1,2026-08-23T21:00:07.334257Z
2026-05-24T21:18:50.366000+00:00,11291,36.1,1285,,51,81,36.1,2026-08-23T21:00:07.334257Z
2026-05-24T21:31:49.681000+00:00,11291,34.8,1285,,62,6,34.8,2026-08-23T21:00:07.334257Z
2026-07-05T14:06:54.499000+00:00,11326,44.1,1289,,1,23,44.1,2026-08-23T21:05:00.734822Z
2026-07-05T14:08:15.448000+00:00,11326,40.5,1289,,2,81,40.5,2026-08-23T21:05:00.734822Z
2026-07-05T14:28:42.786000+00:00,11326,41.2,1289,,14,23,41.2,2026-08-23T21:05:00.734822Z
2026-07-05T14:31:12.628000+00:00,11326,28.7,1289,,17,3,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T14:31:54.573000+00:00,11326,28.9,1289,,17,27,28.9,2026-08-23T21:05:00.734822Z
2026-07-05T14:34:11.122000+00:00,11326,28.7,1289,,18,18,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T14:34:30.503000+00:00,11326,29.9,1289,,19,6,29.9,2026-08-23T21:05:00.734822Z
2026-07-05T14:36:40.733000+00:00,11326,28.8,1289,,20,55,28.8,2026-08-23T21:05:00.734822Z
2026-07-05T14:37:30.798000+00:00,11326,28.7,1289,,20,14,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T14:38:39.595000+00:00,11326,29.3,1289,,21,11,29.3,2026-08-23T21:05:00.734822Z
2026-07-05T14:38:40.451000+00:00,11326,43.2,1289,,21,31,43.2,2026-08-23T21:05:00.734822Z
2026-07-05T14:39:57.554000+00:00,11326,29.3,1289,,22,43,29.3,2026-08-23T21:05:00.734822Z
2026-07-05T14:40:52.147000+00:00,11326,28.6,1289,,23,63,28.6,2026-08-23T21:05:00.734822Z
2026-07-05T14:40:53.747000+00:00,11326,34.8,1289,,23,44,34.8,2026-08-23T21:05:00.734822Z
2026-07-05T14:41:36.072000+00:00,11326,33.6,1289,,23,10,33.6,2026-08-23T21:05:00.734822Z
2026-07-05T14:43:45.836000+00:00,11326,28.4,1289,,25,16,28.4,2026-08-23T21:05:00.734822Z
2026-07-05T14:43:56.211000+00:00,11326,39.6,1289,,23,23,39.6,2026-08-23T21:05:00.734822Z
2026-07-05T14:46:11.109000+00:00,11326,28.6,1289,,26,5,28.6,2026-08-23T21:05:00.734822Z
2026-07-05T14:47:43.893000+00:00,11326,28.9,1289,,27,41,28.9,2026-08-23T21:05:00.734822Z
2026-07-05T14:48:53.303000+00:00,11326,28.8,1289,,28,1,28.8,2026-08-23T21:05:00.734822Z
2026-07-05T14:49:15.954000+00:00,11326,28.7,1289,,28,30,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T14:51:35.455000+00:00,11326,29.9,1289,,29,87,29.9,2026-08-23T21:05:00.734822Z
2026-07-05T14:52:01.983000+00:00,11326,31.5,1289,,29,77,31.5,2026-08-23T21:05:00.734822Z
2026-07-05T14:58:20.856000+00:00,11326,28.3,1289,,34,63,28.3,2026-08-23T21:05:00.734822Z
2026-07-05T14:59:25.087000+00:00,11326,28.9,1289,,35,12,28.9,2026-08-23T21:05:00.734822Z
2026-07-05T14:59:28.796000+00:00,11326,35.8,1289,,34,27,35.8,2026-08-23T21:05:00.734822Z
2026-07-05T15:02:44.835000+00:00,11326,29.5,1289,,36,81,29.5,2026-08-23T21:05:00.734822Z
2026-07-05T15:03:32.875000+00:00,11326,31.4,1289,,35,23,31.4,2026-08-23T21:05:00.734822Z
2026-07-05T15:04:38.769000+00:00,11326,28.9,1289,,38,3,28.9,2026-08-23T21:05:00.734822Z
2026-07-05T15:04:55.474000+00:00,11326,29.8,1289,,38,1,29.8,2026-08-23T21:05:00.734822Z
2026-07-05T15:05:14.352000+00:00,11326,36.4,1289,,38,6,36.4,2026-08-23T21:05:00.734822Z
2026-07-05T15:09:41.585000+00:00,11326,41.2,1289,,41,12,41.2,2026-08-23T21:05:00.734822Z
2026-07-05T15:12:16.429000+00:00,11326,32.5,1289,,40,23,32.5,2026-08-23T21:05:00.734822Z
2026-07-05T15:13:31.663000+00:00,11326,33.6,1289,,43,12,33.6,2026-08-23T21:05:00.734822Z
2026-07-05T15:19:36.825000+00:00,11326,29.6,1289,,47,6,29.6,2026-08-23T21:05:00.734822Z
2026-07-05T15:19:42.582000+00:00,11326,29.8,1289,,46,11,29.8,2026-08-23T21:05:00.734822Z
2026-07-05T15:19:57.160000+00:00,11326,28.5,1289,,47,30,28.5,2026-08-23T21:05:00.734822Z
2026-07-05T15:20:03.631000+00:00,11326,32.1,1289,,47,41,32.1,2026-08-23T21:05:00.734822Z
2026-07-05T15:20:09.066000+00:00,11326,29.9,1289,,47,5,29.9,2026-08-23T21:05:00.734822Z
2026-07-05T15:20:26.714000+00:00,11326,29.5,1289,,46,77,29.5,2026-08-23T21:05:00.734822Z
2026-07-05T15:20:31.463000+00:00,11326,29.4,1289,,47,43,29.4,2026-08-23T21:05:00.734822Z
2026-07-05T15:20:34.854000+00:00,11326,28.8,1289,,48,16,28.8,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:02.149000+00:00,11326,28.7,1289,,48,44,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:03.857000+00:00,11326,29.0,1289,,47,81,29.0,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:17.735000+00:00,11326,29.9,1289,,46,14,29.9,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:26.513000+00:00,11326,30.2,1289,,47,87,30.2,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:31.210000+00:00,11326,28.4,1289,,48,1,28.4,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:33.609000+00:00,11326,31.2,1289,,47,31,31.2,2026-08-23T21:05:00.734822Z
2026-07-05T15:21:40.753000+00:00,11326,46.2,1289,,46,18,46.2,2026-08-23T21:05:00.734822Z
2026-07-05T15:22:41.160000+00:00,11326,28.7,1289,,48,10,28.7,2026-08-23T21:05:00.734822Z
2026-07-05T15:23:19.064000+00:00,11326,29.2,1289,,48,55,29.2,2026-08-23T21:05:00.734822Z
2026-07-26T13:15:41.346000+00:00,11342,21.7,1291,,8,18,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:22:21.620000+00:00,11342,21.7,1291,,13,44,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:23:46.669000+00:00,11342,21.6,1291,,14,3,21.6,2026-08-23T21:07:20.436002Z
2026-07-26T13:25:55.040000+00:00,11342,22.9,1291,,15,43,22.9,2026-08-23T21:07:20.436002Z
2026-07-26T13:26:33.852000+00:00,11342,21.7,1291,,16,81,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:26:41.676000+00:00,11342,21.9,1291,,16,16,21.9,2026-08-23T21:07:20.436002Z
2026-07-26T13:27:14.786000+00:00,11342,21.4,1291,,16,10,21.4,2026-08-23T21:07:20.436002Z
2026-07-26T13:28:00.540000+00:00,11342,22.1,1291,,17,1,22.1,2026-08-23T21:07:20.436002Z
2026-07-26T13:28:49.903000+00:00,11342,22.5,1291,,17,31,22.5,2026-08-23T21:07:20.436002Z
2026-07-26T13:30:22.324000+00:00,11342,21.6,1291,,18,55,21.6,2026-08-23T21:07:20.436002Z
2026-07-26T13:31:16.420000+00:00,11342,21.8,1291,,19,6,21.8,2026-08-23T21:07:20.436002Z
2026-07-26T13:31:30.310000+00:00,11342,21.4,1291,,19,27,21.4,2026-08-23T21:07:20.436002Z
2026-07-26T13:32:55.402000+00:00,11342,21.3,1291,,20,41,21.3,2026-08-23T21:07:20.436002Z
2026-07-26T13:34:20.885000+00:00,11342,21.9,1291,,21,30,21.9,2026-08-23T21:07:20.436002Z
2026-07-26T13:35:15.179000+00:00,11342,23.2,1291,,21,11,23.2,2026-08-23T21:07:20.436002Z
2026-07-26T13:35:16.642000+00:00,11342,21.3,1291,,22,12,21.3,2026-08-23T21:07:20.436002Z
2026-07-26T13:36:16.382000+00:00,11342,22.5,1291,,22,87,22.5,2026-08-23T21:07:20.436002Z
2026-07-26T13:42:20.136000+00:00,11342,22.1,1291,,26,23,22.1,2026-08-23T21:07:20.436002Z
2026-07-26T13:42:56.696000+00:00,11342,22.2,1291,,27,63,22.2,2026-08-23T21:07:20.436002Z
2026-07-26T13:46:11.589000+00:00,11342,21.7,1291,,29,5,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:46:55.302000+00:00,11342,21.6,1291,,30,44,21.6,2026-08-23T21:07:20.436002Z
2026-07-26T13:51:04.546000+00:00,11342,21.7,1291,,33,81,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:53:49.332000+00:00,11342,22.1,1291,,34,14,22.1,2026-08-23T21:07:20.436002Z
2026-07-26T13:55:29.069000+00:00,11342,22.3,1291,,35,31,22.3,2026-08-23T21:07:20.436002Z
2026-07-26T13:55:31.438000+00:00,11342,21.7,1291,,36,16,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T13:58:17.740000+00:00,11342,24.2,1291,,37,18,24.2,2026-08-23T21:07:20.436002Z
2026-07-26T13:58:20.671000+00:00,11342,22.2,1291,,37,43,22.2,2026-08-23T21:07:20.436002Z
2026-07-26T14:00:41.461000+00:00,11342,22.1,1291,,39,27,22.1,2026-08-23T21:07:20.436002Z
2026-07-26T14:00:56.586000+00:00,11342,21.5,1291,,39,10,21.5,2026-08-23T21:07:20.436002Z
2026-07-26T14:02:34.058000+00:00,11342,22.0,1291,,41,3,22.0,2026-08-23T21:07:20.436002Z
2026-07-26T14:04:31.983000+00:00,11342,22.2,1291,,42,6,22.2,2026-08-23T21:07:20.436002Z
2026-07-26T14:04:54.514000+00:00,11342,21.5,1291,,42,30,21.5,2026-08-23T21:07:20.436002Z
2026-07-26T14:06:05.054000+00:00,11342,22.3,1291,,42,87,22.3,2026-08-23T21:07:20.436002Z
2026-07-26T14:07:30.243000+00:00,11342,28.6,1291,,43,55,28.6,2026-08-23T21:07:20.436002Z
2026-07-26T14:12:30.716000+00:00,11342,24.2,1291,,46,11,24.2,2026-08-23T21:07:20.436002Z
2026-07-26T14:19:33.974000+00:00,11342,21.3,1291,,53,12,21.3,2026-08-23T21:07:20.436002Z
2026-07-26T14:21:36.025000+00:00,11342,22.0,1291,,54,63,22.0,2026-08-23T21:07:20.436002Z
2026-07-26T14:23:39.271000+00:00,11342,22.7,1291,,54,23,22.7,2026-08-23T21:07:20.436002Z
2026-07-26T14:23:44.520000+00:00,11342,21.8,1291,,56,1,21.8,2026-08-23T21:07:20.436002Z
2026-07-26T14:23:47.468000+00:00,11342,22.0,1291,,54,55,22.0,2026-08-23T21:07:20.436002Z
2026-07-26T14:24:03.700000+00:00,11342,22.4,1291,,56,44,22.4,2026-08-23T21:07:20.436002Z
2026-07-26T14:24:17.788000+00:00,11342,21.9,1291,,56,16,21.9,2026-08-23T21:07:20.436002Z
2026-07-26T14:24:28.241000+00:00,11342,21.7,1291,,55,10,21.7,2026-08-23T21:07:20.436002Z
2026-07-26T14:24:38.573000+00:00,11342,22.6,1291,,55,14,22.6,2026-08-23T21:07:20.436002Z
2026-08-22T10:24:52.249000+00:00,11348,24.0,1292,,16,55,24.0,2026-08-23T21:08:05.811115Z
2026-08-22T10:31:13.623000+00:00,11348,1270.4,1292,,5,27,1270.4,2026-08-23T21:08:05.811115Z
2026-08-23T13:33:05.260000+00:00,11353,1571.5,1292,,2,1,1571.5,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:08.095000+00:00,11353,1572.5,1292,,2,12,1572.5,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:12.352000+00:00,11353,1573.6,1292,,2,63,1573.6,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:16.132000+00:00,11353,1573.7,1292,,2,16,1573.7,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:19.752000+00:00,11353,1574.8,1292,,2,81,1574.8,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:25.023000+00:00,11353,1576.6,1292,,2,44,1576.6,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:27.758000+00:00,11353,1576.8,1292,,2,30,1576.8,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:33.508000+00:00,11353,1578.2,1292,,2,41,1578.2,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:36.629000+00:00,11353,1577.2,1292,,2,10,1577.2,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:40.026000+00:00,11353,1578.8,1292,,2,43,1578.8,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:45.824000+00:00,11353,1581.1,1292,,2,22,1581.1,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:49.090000+00:00,11353,1582.9,1292,,2,27,1582.9,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:50.913000+00:00,11353,1579.2,1292,,2,23,1579.2,2026-08-23T21:08:18.865542Z
2026-08-23T13:33:54.503000+00:00,11353,1584.8,1292,,2,31,1584.8,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:00.266000+00:00,11353,1587.1,1292,,2,14,1587.1,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:02.610000+00:00,11353,1584.6,1292,,2,87,1584.6,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:05.710000+00:00,11353,1583.7,1292,,2,5,1583.7,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:40.026000+00:00,11353,1619.9,1292,,2,18,1619.9,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:41.698000+00:00,11353,1617.4,1292,,2,55,1617.4,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:44.151000+00:00,11353,1612.1,1292,,2,77,1612.1,2026-08-23T21:08:18.865542Z
2026-08-23T13:34:46.016000+00:00,11353,1618.0,1292,,2,11,1618.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:41:20.293000+00:00,11353,12.3,1292,,5,41,12.3,2026-08-23T21:08:18.865542Z
2026-08-23T13:45:19.012000+00:00,11353,12.0,1292,,8,43,12.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:49:24.979000+00:00,11353,18.0,1292,,11,5,18.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:54:45.114000+00:00,11353,17.6,1292,,15,18,17.6,2026-08-23T21:08:18.865542Z
2026-08-23T13:56:02.015000+00:00,11353,18.6,1292,,16,31,18.6,2026-08-23T21:08:18.865542Z
2026-08-23T13:56:54.016000+00:00,11353,18.0,1292,,17,63,18.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:58:11.766000+00:00,11353,20.2,1292,,18,81,20.2,2026-08-23T21:08:18.865542Z
2026-08-23T13:58:30.380000+00:00,11353,18.0,1292,,18,10,18.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:58:34.848000+00:00,11353,18.0,1292,,18,22,18.0,2026-08-23T21:08:18.865542Z
2026-08-23T13:59:49.557000+00:00,11353,17.0,1292,,19,27,17.0,2026-08-23T21:08:18.865542Z
2026-08-23T14:01:55.449000+00:00,11353,18.7,1292,,21,12,18.7,2026-08-23T21:08:18.865542Z
2026-08-23T14:01:57.042000+00:00,11353,18.0,1292,,21,1,18.0,2026-08-23T21:08:18.865542Z
2026-08-23T14:02:07.026000+00:00,11353,19.7,1292,,21,16,19.7,2026-08-23T21:08:18.865542Z
2026-08-23T14:02:18.875000+00:00,11353,18.6,1292,,21,30,18.6,2026-08-23T21:08:18.865542Z
2026-08-23T14:03:00.159000+00:00,11353,19.4,1292,,21,43,19.4,2026-08-23T21:08:18.865542Z
2026-08-23T14:07:17.499000+00:00,11353,17.8,1292,,25,44,17.8,2026-08-23T21:08:18.865542Z
2026-08-23T14:09:11.916000+00:00,11353,17.5,1292,,26,23,17.5,2026-08-23T21:08:18.865542Z
2026-08-23T14:12:22.125000+00:00,11353,20.0,1292,,28,77,20.0,2026-08-23T21:08:18.865542Z
2026-08-23T14:13:42.184000+00:00,11353,18.4,1292,,29,11,18.4,2026-08-23T21:08:18.865542Z
2026-08-23T14:14:42.578000+00:00,11353,17.8,1292,,30,55,17.8,2026-08-23T21:08:18.865542Z
2026-08-23T14:19:45.499000+00:00,11353,17.6,1292,,34,14,17.6,2026-08-23T21:08:18.865542Z
2026-08-23T14:19:59.920000+00:00,11353,17.5,1292,,34,5,17.5,2026-08-23T21:08:18.865542Z
2026-08-23T14:21:28.904000+00:00,11353,17.2,1292,,35,18,17.2,2026-08-23T21:08:18.865542Z
2026-08-23T14:22:41.117000+00:00,11353,18.5,1292,,36,41,18.5,2026-08-23T21:08:18.865542Z
2026-08-23T14:22:44.742000+00:00,11353,17.9,1292,,36,31,17.9,2026-08-23T21:08:18.865542Z
2026-08-23T14:26:27.430000+00:00,11353,17.7,1292,,40,12,17.7,2026-08-23T21:08:18.865542Z
2026-08-23T14:26:37.440000+00:00,11353,17.4,1292,,40,63,17.4,2026-08-23T21:08:18.865542Z
2026-08-23T14:30:30.957000+00:00,11353,18.7,1292,,43,16,18.7,2026-08-23T21:08:18.865542Z
2026-08-23T14:31:58.200000+00:00,11353,18.1,1292,,44,81,18.1,2026-08-23T21:08:18.865542Z
2026-08-23T14:32:58.543000+00:00,11353,17.8,1292,,44,22,17.8,2026-08-23T21:08:18.865542Z
2026-08-23T14:34:49.935000+00:00,11353,18.3,1292,,45,43,18.3,2026-08-23T21:08:18.865542Z
2026-08-23T14:35:24.577000+00:00,11353,17.5,1292,,47,1,17.5,2026-08-23T21:08:18.865542Z
2026-08-23T14:35:35.606000+00:00,11353,18.1,1292,,46,10,18.1,2026-08-23T21:08:18.865542Z
2026-08-23T14:36:11.351000+00:00,11353,18.2,1292,,47,30,18.2,2026-08-23T21:08:18.865542Z
2026-08-23T14:37:55.220000+00:00,11353,17.7,1292,,48,27,17.7,2026-08-23T21:08:18.865542Z
2026-08-23T14:39:53.413000+00:00,11353,17.4,1292,,49,23,17.4,2026-08-23T21:08:18.865542Z
2026-08-23T14:43:19.720000+00:00,11353,19.6,1292,,51,77,19.6,2026-08-23T21:08:18.865542Z
