date,session_key,meeting_key,pit_duration,stop_duration,lane_duration,driver_number,lap_number,source_closure_retrieved_utc
2026-05-03T17:53:42.425000+00:00,11280,1284,22.731,2.5,22.731,41,28,2026-08-22T23:19:12.701972Z
2026-05-03T17:55:29.195000+00:00,11280,1284,23.2,,23.2,11,29,2026-08-22T23:19:12.701972Z
2026-05-03T17:57:25.955000+00:00,11280,1284,17.1,,17.1,77,30,2026-08-22T23:19:12.701972Z
2026-05-03T17:57:54.710000+00:00,11280,1284,23.093,2.9,23.093,43,31,2026-08-22T23:19:12.701972Z
2026-05-03T17:58:16.484000+00:00,11280,1284,24.027,3.9,24.027,31,31,2026-08-22T23:19:12.701972Z
2026-05-03T17:59:55.617000+00:00,11280,1284,23.986,3.1,23.986,5,32,2026-08-22T23:19:12.701972Z
2026-05-03T18:08:38.349000+00:00,11280,1284,22.09,2.8,22.09,18,37,2026-08-22T23:19:12.701972Z
2026-05-03T18:14:48.371000+00:00,11280,1284,23.16,3.1,23.16,14,41,2026-08-22T23:19:12.701972Z
2026-05-24T20:11:35.201000+00:00,11291,1285,24.1,,24.1,81,1,2026-08-22T23:20:05.357398Z
2026-05-24T20:12:53.655000+00:00,11291,1285,23.4,,23.4,1,2,2026-08-22T23:20:05.357398Z
2026-05-24T20:13:06.553000+00:00,11291,1285,24.9,,24.9,27,2,2026-08-22T23:20:05.357398Z
2026-05-24T20:13:10.208000+00:00,11291,1285,24.7,,24.7,55,2,2026-08-22T23:20:05.357398Z
2026-05-24T20:13:12.614000+00:00,11291,1285,28.1,,28.1,5,2,2026-08-22T23:20:05.357398Z
2026-05-24T20:13:13.091000+00:00,11291,1285,25.7,,25.7,11,2,2026-08-22T23:20:05.357398Z
2026-05-24T20:14:43.855000+00:00,11291,1285,28.2,,28.2,77,3,2026-08-22T23:20:05.357398Z
2026-05-24T20:23:13.509000+00:00,11291,1285,24.8,,24.8,77,9,2026-08-22T23:20:05.357398Z
2026-05-24T20:26:37.176000+00:00,11291,1285,36.6,,36.6,81,12,2026-08-22T23:20:05.357398Z
2026-05-24T20:29:29.471000+00:00,11291,1285,24.2,,24.2,18,14,2026-08-22T23:20:05.357398Z
2026-05-24T20:30:15.392000+00:00,11291,1285,28.8,,28.8,1,15,2026-08-22T23:20:05.357398Z
2026-05-24T20:30:47.863000+00:00,11291,1285,25.1,,25.1,11,15,2026-08-22T23:20:05.357398Z
2026-05-24T20:31:52.896000+00:00,11291,1285,24.8,,24.8,31,16,2026-08-22T23:20:05.357398Z
2026-05-24T20:34:34.135000+00:00,11291,1285,24.7,,24.7,5,18,2026-08-22T23:20:05.357398Z
2026-05-24T20:37:09.895000+00:00,11291,1285,31.0,,31.0,27,20,2026-08-22T23:20:05.357398Z
2026-05-24T20:37:15.069000+00:00,11291,1285,24.7,,24.7,14,20,2026-08-22T23:20:05.357398Z
2026-05-24T20:49:34.153000+00:00,11291,1285,25.6,,25.6,43,30,2026-08-22T23:20:05.357398Z
2026-05-24T20:49:46.801000+00:00,11291,1285,24.9,,24.9,11,29,2026-08-22T23:20:05.357398Z
2026-05-24T20:49:47.971000+00:00,11291,1285,24.1,,24.1,30,30,2026-08-22T23:20:05.357398Z
2026-05-24T20:49:55.410000+00:00,11291,1285,25.6,,25.6,10,30,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:09.459000+00:00,11291,1285,25.6,,25.6,55,30,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:16.912000+00:00,11291,1285,25.1,,25.1,12,31,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:19.553000+00:00,11291,1285,44.9,,44.9,87,30,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:23.022000+00:00,11291,1285,25.1,,25.1,3,31,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:34.865000+00:00,11291,1285,25.9,,25.9,44,31,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:38.006000+00:00,11291,1285,24.9,,24.9,6,31,2026-08-22T23:20:05.357398Z
2026-05-24T20:50:40.850000+00:00,11291,1285,30.1,,30.1,16,31,2026-08-22T23:20:05.357398Z
2026-05-24T20:51:02.188000+00:00,11291,1285,24.4,,24.4,77,29,2026-08-22T23:20:05.357398Z
2026-05-24T20:51:29.219000+00:00,11291,1285,35.3,,35.3,31,30,2026-08-22T23:20:05.357398Z
2026-05-24T21:17:51.300000+00:00,11291,1285,24.1,,24.1,18,49,2026-08-22T23:20:05.357398Z
2026-05-24T21:18:25.134000+00:00,11291,1285,34.7,,34.7,6,52,2026-08-22T23:20:05.357398Z
2026-05-24T21:18:48.229000+00:00,11291,1285,31.1,,31.1,77,49,2026-08-22T23:20:05.357398Z
2026-05-24T21:18:50.366000+00:00,11291,1285,36.1,,36.1,81,51,2026-08-22T23:20:05.357398Z
2026-05-24T21:31:49.681000+00:00,11291,1285,34.8,,34.8,6,62,2026-08-22T23:20:05.357398Z
2026-06-14T13:19:06.289000+00:00,11307,1287,22.48,2.5,22.48,44,11,2026-08-22T23:22:01.251586Z
2026-06-14T13:19:32.167000+00:00,11307,1287,25.983,6.3,25.983,30,11,2026-08-22T23:22:01.251586Z
2026-06-14T13:20:25.691000+00:00,11307,1287,22.08,2.4,22.08,63,12,2026-08-22T23:22:01.251586Z
2026-06-14T13:20:38.434000+00:00,11307,1287,22.273,2.5,22.273,3,12,2026-08-22T23:22:01.251586Z
2026-06-14T13:21:02.197000+00:00,11307,1287,22.983,3.3,22.983,43,12,2026-08-22T23:22:01.251586Z
2026-06-14T13:21:18.159000+00:00,11307,1287,24.805,4.2,24.805,11,12,2026-08-22T23:22:01.251586Z
2026-06-14T13:21:56.796000+00:00,11307,1287,21.7,,21.7,1,13,2026-08-22T23:22:01.251586Z
2026-06-14T13:22:21.978000+00:00,11307,1287,22.869,2.6,22.869,27,13,2026-08-22T23:22:01.251586Z
2026-06-14T13:22:36.805000+00:00,11307,1287,23.256,3.4,23.256,31,13,2026-08-22T23:22:01.251586Z
2026-06-14T13:22:40.415000+00:00,11307,1287,24.005,5.0,24.005,23,13,2026-08-22T23:22:01.251586Z
2026-06-14T13:23:17.696000+00:00,11307,1287,22.038,2.6,22.038,12,14,2026-08-22T23:22:01.251586Z
2026-06-14T13:23:29.775000+00:00,11307,1287,21.776,2.2,21.776,81,14,2026-08-22T23:22:01.251586Z
2026-06-14T13:23:54.707000+00:00,11307,1287,22.682,3.0,22.682,10,14,2026-08-22T23:22:01.251586Z
2026-06-14T13:23:58.472000+00:00,11307,1287,22.977,3.4,22.977,55,14,2026-08-22T23:22:01.251586Z
2026-06-14T13:24:22.993000+00:00,11307,1287,23.28,2.9,23.28,77,14,2026-08-22T23:22:01.251586Z
2026-06-14T13:25:11.329000+00:00,11307,1287,22.444,2.7,22.444,6,15,2026-08-22T23:22:01.251586Z
2026-06-14T13:25:30.323000+00:00,11307,1287,22.783,2.6,22.783,5,15,2026-08-22T23:22:01.251586Z
2026-06-14T13:26:14.211000+00:00,11307,1287,22.249,,22.249,16,16,2026-08-22T23:22:01.251586Z
2026-06-14T13:29:49.096000+00:00,11307,1287,23.118,3.6,23.118,87,18,2026-08-22T23:22:01.251586Z
2026-06-14T13:34:34.480000+00:00,11307,1287,22.22,2.4,22.22,14,21,2026-08-22T23:22:01.251586Z
2026-06-14T13:35:21.209000+00:00,11307,1287,22.476,2.7,22.476,41,22,2026-08-22T23:22:01.251586Z
2026-06-14T13:41:28.951000+00:00,11307,1287,22.477,2.6,22.477,44,27,2026-08-22T23:22:01.251586Z
2026-06-14T13:44:29.360000+00:00,11307,1287,24.189,4.5,24.189,3,29,2026-08-22T23:22:01.251586Z
2026-06-14T13:45:56.713000+00:00,11307,1287,22.027,2.1,22.027,23,29,2026-08-22T23:22:01.251586Z
2026-06-14T13:46:59.052000+00:00,11307,1287,22.595,3.1,22.595,55,30,2026-08-22T23:22:01.251586Z
2026-06-14T13:49:02.396000+00:00,11307,1287,24.432,4.0,24.432,11,31,2026-08-22T23:22:01.251586Z
2026-06-14T13:49:09.615000+00:00,11307,1287,22.528,2.9,22.528,6,32,2026-08-22T23:22:01.251586Z
2026-06-14T13:51:21.181000+00:00,11307,1287,22.285,2.1,22.285,5,33,2026-08-22T23:22:01.251586Z
2026-06-14T13:52:24.989000+00:00,11307,1287,22.29,2.6,22.29,43,34,2026-08-22T23:22:01.251586Z
2026-06-14T13:52:36.546000+00:00,11307,1287,22.0,,22.0,1,35,2026-08-22T23:22:01.251586Z
2026-06-14T13:53:02.214000+00:00,11307,1287,26.449,6.7,26.449,31,34,2026-08-22T23:22:01.251586Z
2026-06-14T13:53:49.609000+00:00,11307,1287,23.172,3.8,23.172,30,35,2026-08-22T23:22:01.251586Z
2026-06-14T13:53:54.451000+00:00,11307,1287,21.677,2.8,21.677,63,36,2026-08-22T23:22:01.251586Z
2026-06-14T13:54:19.600000+00:00,11307,1287,22.661,3.2,22.661,81,36,2026-08-22T23:22:01.251586Z
2026-06-14T13:55:16.919000+00:00,11307,1287,22.21,2.8,22.21,12,37,2026-08-22T23:22:01.251586Z
2026-06-14T13:56:55.952000+00:00,11307,1287,24.01,4.3,24.01,41,37,2026-08-22T23:22:01.251586Z
2026-06-14T13:58:21.402000+00:00,11307,1287,22.125,2.5,22.125,16,39,2026-08-22T23:22:01.251586Z
2026-06-14T13:59:59.158000+00:00,11307,1287,22.786,3.0,22.786,3,40,2026-08-22T23:22:01.251586Z
2026-06-14T14:00:06.515000+00:00,11307,1287,23.901,4.0,23.901,87,39,2026-08-22T23:22:01.251586Z
2026-06-14T14:01:08.272000+00:00,11307,1287,23.912,3.3,23.912,11,39,2026-08-22T23:22:01.251586Z
2026-06-14T14:01:13.428000+00:00,11307,1287,22.837,2.8,22.837,44,41,2026-08-22T23:22:01.251586Z
2026-06-14T14:01:19.722000+00:00,11307,1287,23.31,3.8,23.31,10,40,2026-08-22T23:22:01.251586Z
2026-06-14T14:05:58.019000+00:00,11307,1287,777.7,,777.7,23,34,2026-08-22T23:22:01.251586Z
2026-06-14T14:20:20.533000+00:00,11307,1287,25.915,5.8,25.915,5,53,2026-08-22T23:22:01.251586Z
2026-06-14T14:23:04.365000+00:00,11307,1287,22.772,3.3,22.772,55,55,2026-08-22T23:22:01.251586Z
2026-06-14T14:25:54.289000+00:00,11307,1287,21.949,2.3,21.949,6,58,2026-08-22T23:22:01.251586Z
2026-06-14T14:27:44.973000+00:00,11307,1287,22.9,,22.9,31,58,2026-08-22T23:22:01.251586Z
2026-06-14T14:28:47.306000+00:00,11307,1287,22.703,3.2,22.703,23,50,2026-08-22T23:22:01.251586Z
2026-07-03T15:30:14.714000+00:00,11317,1289,,,,11,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:30:20.299000+00:00,11317,1289,,,,77,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:30:43.565000+00:00,11317,1289,,,,31,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:30:47.676000+00:00,11317,1289,,,,87,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:20.441000+00:00,11317,1289,,,,12,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:26.105000+00:00,11317,1289,,,,63,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:30.514000+00:00,11317,1289,,,,16,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:35.738000+00:00,11317,1289,,,,44,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:41.437000+00:00,11317,1289,,,,5,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:51.388000+00:00,11317,1289,,,,27,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:31:58.181000+00:00,11317,1289,,,,30,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:02.555000+00:00,11317,1289,,,,55,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:09.313000+00:00,11317,1289,,,,23,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:15.533000+00:00,11317,1289,,,,41,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:25.695000+00:00,11317,1289,,,,3,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:30.481000+00:00,11317,1289,,,,6,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:32:47.754000+00:00,11317,1289,,,,81,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:33:00.221000+00:00,11317,1289,,,,1,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:33:06.606000+00:00,11317,1289,,,,10,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:33:14.292000+00:00,11317,1289,,,,43,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:35:18.699000+00:00,11317,1289,,,,14,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:35:22.626000+00:00,11317,1289,,,,18,1,2026-08-22T23:23:06.464321Z
2026-07-03T15:37:18.315000+00:00,11317,1289,48.6,,48.6,12,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:03.502000+00:00,11317,1289,76.3,,76.3,63,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:19.306000+00:00,11317,1289,67.3,,67.3,5,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:28.897000+00:00,11317,1289,68.2,,68.2,27,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:34.860000+00:00,11317,1289,155.5,,155.5,31,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:38.322000+00:00,11317,1289,151.5,,151.5,87,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:40.355000+00:00,11317,1289,194.4,,194.4,77,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:38:43.485000+00:00,11317,1289,208.2,,208.2,11,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:39:01.603000+00:00,11317,1289,40.9,,40.9,1,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:06.393000+00:00,11317,1289,323.6,,323.6,27,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:08.539000+00:00,11317,1289,260.1,,260.1,55,8,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:13.725000+00:00,11317,1289,338.9,,338.9,3,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:19.467000+00:00,11317,1289,262.3,,262.3,23,8,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:25.120000+00:00,11317,1289,415.0,,415.0,6,6,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:36.543000+00:00,11317,1289,305.0,,305.0,1,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:41.543000+00:00,11317,1289,364.6,,364.6,5,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:49:49.229000+00:00,11317,1289,697.5,,697.5,81,4,2026-08-22T23:23:06.464321Z
2026-07-03T15:50:08.120000+00:00,11317,1289,586.1,,586.1,16,6,2026-08-22T23:23:06.464321Z
2026-07-03T15:50:11.894000+00:00,11317,1289,457.7,,457.7,44,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:50:29.268000+00:00,11317,1289,470.3,,470.3,12,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:50:36.741000+00:00,11317,1289,443.3,,443.3,63,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:54:15.614000+00:00,11317,1289,678.8,,678.8,30,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:54:19.893000+00:00,11317,1289,632.5,,632.5,41,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:54:24.358000+00:00,11317,1289,622.8,,622.8,10,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:54:26.968000+00:00,11317,1289,579.8,,579.8,43,7,2026-08-22T23:23:06.464321Z
2026-07-03T15:55:28.130000+00:00,11317,1289,32.8,,32.8,1,10,2026-08-22T23:23:06.464321Z
2026-07-03T15:55:50.842000+00:00,11317,1289,107.1,,107.1,55,11,2026-08-22T23:23:06.464321Z
2026-07-03T15:55:58.126000+00:00,11317,1289,108.6,,108.6,27,10,2026-08-22T23:23:06.464321Z
2026-07-03T15:56:10.106000+00:00,11317,1289,65.6,,65.6,5,10,2026-08-22T23:23:06.464321Z
2026-07-03T15:56:33.648000+00:00,11317,1289,54.7,,54.7,12,10,2026-08-22T23:23:06.464321Z
2026-07-03T15:56:40.495000+00:00,11317,1289,122.5,,122.5,23,11,2026-08-22T23:23:06.464321Z
2026-07-03T16:10:49.149000+00:00,11317,1289,616.5,,616.5,81,10,2026-08-22T23:23:06.464321Z
2026-07-03T16:10:53.933000+00:00,11317,1289,667.3,,667.3,41,10,2026-08-22T23:23:06.464321Z
2026-07-03T16:10:58.546000+00:00,11317,1289,621.4,,621.4,1,13,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:01.956000+00:00,11317,1289,695.4,,695.4,30,10,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:07.006000+00:00,11317,1289,566.6,,566.6,12,13,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:10.107000+00:00,11317,1289,611.4,,611.4,16,12,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:22.166000+00:00,11317,1289,731.6,,731.6,44,12,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:32.581000+00:00,11317,1289,1023.8,,1023.8,3,10,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:42.276000+00:00,11317,1289,677.0,,677.0,6,12,2026-08-22T23:23:06.464321Z
2026-07-03T16:11:55.242000+00:00,11317,1289,642.0,,642.0,63,13,2026-08-22T23:23:06.464321Z
2026-07-04T11:08:06.286000+00:00,11321,1289,48.6,,48.6,11,2,2026-08-22T23:23:10.841540Z
2026-07-04T11:27:18.703000+00:00,11321,1289,30.9,,30.9,18,14,2026-08-22T23:23:10.841540Z
2026-08-22T10:24:52.249000+00:00,11348,1292,24.0,,24.0,55,16,2026-08-22T23:26:09.485739Z
2026-08-22T10:31:13.623000+00:00,11348,1292,1270.4,,1270.4,27,5,2026-08-22T23:26:09.485739Z
